StartDate,Summary,chapter,event,Order,values,position,narrative_status,drop_value
1871-12-20,"Mr. Compson describes Bon's son, contrasting the <br> ""Fauntleroy suits"" (159) he once wore in <br> New Orleans and the overalls he now <br> wears, the ""uniform"" of southern blacks (160). <br>  [SOURCE: Father]",6,NA,Story,487,NA,Told,487
1871-12-10,"Mr. Compson describes Bon's son and Clytemnestra <br> traveling ""on the freight deck"" of the <br> steamboat (160).  [SOURCE: Father]",6,NA,Plot,329,NA,Told,484
1871-12-10,"Mr. Compson describes Bon's son and Clytemnestra <br> traveling ""on the freight deck"" of the <br> steamboat (160).  [SOURCE: Father]",6,NA,Story,484,NA,Told,484
1871-12-10,Mr. Compson describes Bon's son's thoughts on <br> the strange journey to Sutpen's.  [SOURCE: Father],6,NA,Plot,330,NA,Told,485
1871-12-10,Mr. Compson describes Bon's son's thoughts on <br> the strange journey to Sutpen's.  [SOURCE: Father],6,NA,Story,485,NA,Told,485
1872-01-01,"At Sutpen's, Bon sleeps on a cot <br> between Judith on the bed and Clytemnestra <br> on the floor.  [SOURCE: Father, Grandfather]",6,NA,Plot,331,NA,Told,488
1872-01-01,"At Sutpen's, Bon sleeps on a cot <br> between Judith on the bed and Clytemnestra <br> on the floor.  [SOURCE: Father, Grandfather]",6,NA,Story,488,NA,Told,488
1875-01-01,"Mr. Compson remembers what his father said <br> about the Biblical passage describing little children. <br>  [SOURCE: Father, Grandfather]",6,NA,Plot,332,NA,Told,493
1875-01-01,"Mr. Compson remembers what his father said <br> about the Biblical passage describing little children. <br>  [SOURCE: Father, Grandfather]",6,NA,Story,493,NA,Told,493
1872-01-01,"Mr. Compson describes the ""repressed fury"" with <br> which Clytemnestra feeds, dresses and bathes Bon's <br> son (161).  [SOURCE: Father, Grandfather]",6,NA,Plot,333,NA,Told,489
1872-01-01,"Mr. Compson describes the ""repressed fury"" with <br> which Clytemnestra feeds, dresses and bathes Bon's <br> son (161).  [SOURCE: Father, Grandfather]",6,NA,Story,489,NA,Told,489
1873-01-01,"When Bon's son is told that ""he <br> was, must be, a negro"" (161), his <br> life becomes defined by uncertainties and ambivalences, <br> symbolized by the ""shard of broken mirror"" <br> he hides under his bed in the <br> attic (162).  [SOURCE: Father, Grandfather]",6,NA,Plot,334,NA,Told,491
1873-01-01,"When Bon's son is told that ""he <br> was, must be, a negro"" (161), his <br> life becomes defined by uncertainties and ambivalences, <br> symbolized by the ""shard of broken mirror"" <br> he hides under his bed in the <br> attic (162).  [SOURCE: Father, Grandfather]",6,NA,Story,491,NA,Told,491
1872-01-01,"Speculations arise about who the ""strange little <br> boy living"" at Sutpen's might be (163). <br>  The town thinks he's the illegitimate son <br> of Bon and Judith (explaining why Henry <br> shot Bon); General Compson thinks he might <br> be the result of incest between Sutpen <br> and Clytemnestra.  [SOURCE: Father, Grandfather, Town]",6,NA,Plot,335,NA,Told,490
1872-01-01,"Speculations arise about who the ""strange little <br> boy living"" at Sutpen's might be (163). <br>  The town thinks he's the illegitimate son <br> of Bon and Judith (explaining why Henry <br> shot Bon); General Compson thinks he might <br> be the result of incest between Sutpen <br> and Clytemnestra.  [SOURCE: Father, Grandfather, Town]",6,NA,Story,490,NA,Told,490
1880-01-02,"Judith comes to General Compson's office and <br> insists they go at once to the <br> courthouse.  [SOURCE: Father, Grandfather]",6,NA,Plot,336,NA,Told,495
1880-01-02,"Judith comes to General Compson's office and <br> insists they go at once to the <br> courthouse.  [SOURCE: Father, Grandfather]",6,NA,Story,495,NA,Told,495
1880-01-02,"General Compson finds Bon's son being arraigned <br> for fighting.  [SOURCE: Father, Grandfather]",6,NA,Plot,337,NA,Told,496
1880-01-02,"General Compson finds Bon's son being arraigned <br> for fighting.  [SOURCE: Father, Grandfather]",6,NA,Story,496,NA,Told,496
1880-01-01,"At ""a negro ball,"" Bon's son abruptly <br> starts a fight with the people in <br> attendance.  [SOURCE: Father, Grandfather]",6,NA,Plot,338,NA,Told,494
1880-01-01,"At ""a negro ball,"" Bon's son abruptly <br> starts a fight with the people in <br> attendance.  [SOURCE: Father, Grandfather]",6,NA,Story,494,NA,Told,494
1880-01-02,"Bon's son is being arraigned as a <br> white man until the presiding justice suddenly <br> halts his speech, demanding ""What are you?"" <br> (165).  [SOURCE: Father, Grandfather]",6,NA,Plot,339,NA,Told,497
1880-01-02,"Bon's son is being arraigned as a <br> white man until the presiding justice suddenly <br> halts his speech, demanding ""What are you?"" <br> (165).  [SOURCE: Father, Grandfather]",6,NA,Story,497,NA,Told,497
1880-01-02,"Caught himself by the polarities of the <br> southern racial hierarchy, General Compson tries to <br> help Bon's son find a way to <br> escape his dilemma.  [SOURCE: Father, Grandfather]",6,NA,Plot,340,NA,Told,498
1880-01-02,"Caught himself by the polarities of the <br> southern racial hierarchy, General Compson tries to <br> help Bon's son find a way to <br> escape his dilemma.  [SOURCE: Father, Grandfather]",6,NA,Story,498,NA,Told,498
1880-01-02,"General Compson tells Judith that Bon's son <br> has left Yoknapatawpha.  [SOURCE: Father, Grandfather]",6,NA,Plot,341,NA,Told,499
1880-01-02,"General Compson tells Judith that Bon's son <br> has left Yoknapatawpha.  [SOURCE: Father, Grandfather]",6,NA,Story,499,NA,Told,499
1881-01-01,"After a ""year's absence,"" Charles Etienne Saint-Valery <br> Bon returns with ""a coal black"" wife <br> (166).  [SOURCE: Father, Grandfather]",6,NA,Plot,342,NA,Told,504
1881-01-01,"After a ""year's absence,"" Charles Etienne Saint-Valery <br> Bon returns with ""a coal black"" wife <br> (166).  [SOURCE: Father, Grandfather]",6,NA,Story,504,NA,Told,504
1882-01-01,"Jim Bond is born.  [SOURCE: Father, Grandfather]",6,Jim Bond born,Plot,343,"""top left""",Told,510
1882-01-01,"Jim Bond is born.  [SOURCE: Father, Grandfather]",6,Jim Bond born,Story,510,"""top left""",Told,510
1880-06-01,"Charles Etienne Saint-Valery Bon's wife seems mentally <br> incapable of understanding their unrooted life.  [SOURCE: Father, Grandfather]",6,NA,Plot,344,NA,Told,503
1880-06-01,"Charles Etienne Saint-Valery Bon's wife seems mentally <br> incapable of understanding their unrooted life.  [SOURCE: Father, Grandfather]",6,NA,Story,503,NA,Told,503
1882-01-01,"Charles Etienne Saint-Valery Bon and his wife <br> live in a rebuilt slave cabin on <br> the Sutpen place, where he works as <br> a tenant farmer; it's not clear if <br> his wife knows ""he is not a <br> white man"" (167).  [SOURCE: Father, Grandfather]",6,NA,Plot,345,NA,Told,509
1882-01-01,"Charles Etienne Saint-Valery Bon and his wife <br> live in a rebuilt slave cabin on <br> the Sutpen place, where he works as <br> a tenant farmer; it's not clear if <br> his wife knows ""he is not a <br> white man"" (167).  [SOURCE: Father, Grandfather]",6,NA,Story,509,NA,Told,509
1880-01-04,"For ""something like a year,"" Charles Etienne <br> Saint-Valery Bon travels with his wife, using <br> her to provoke a racial reaction from <br> Negroes who work on the steamboats they <br> travel on (167).  [SOURCE: Father, Grandfather]",6,NA,Plot,346,NA,Told,500
1880-01-04,"For ""something like a year,"" Charles Etienne <br> Saint-Valery Bon travels with his wife, using <br> her to provoke a racial reaction from <br> Negroes who work on the steamboats they <br> travel on (167).  [SOURCE: Father, Grandfather]",6,NA,Story,500,NA,Told,500
1880-01-01,"For ""something like a year,"" Charles Etienne <br> Saint-Valery Bon travels with his wife, using <br> her to provoke a racial reaction from <br> Negroes in the city ""honky-tonks"" they patronize <br> (167).  [SOURCE: Father, Grandfather]",6,NA,Plot,347,NA,Told,501
1880-01-01,"For ""something like a year,"" Charles Etienne <br> Saint-Valery Bon travels with his wife, using <br> her to provoke a racial reaction from <br> Negroes in the city ""honky-tonks"" they patronize <br> (167).  [SOURCE: Father, Grandfather]",6,NA,Story,501,NA,Told,501
1880-01-01,"While traveling with his wife, Charles E. <br> S-V. Bon deliberately provokes violent reactions from <br> white men who assume he is white <br> and involved with her as a symptom <br> of a ""sexual perversion"" (167). [SOURCE: Shreve]",6,NA,Plot,348,NA,Told,502
1880-01-01,"While traveling with his wife, Charles E. <br> S-V. Bon deliberately provokes violent reactions from <br> white men who assume he is white <br> and involved with her as a symptom <br> of a ""sexual perversion"" (167). [SOURCE: Shreve]",6,NA,Story,502,NA,Told,502
1881-01-01,"One evening after returning to Sutpen's, Charles <br> Etienne Saint-Valery Bon talks with Judith.  (Curiously, Mr. Compson uses the phrase to <br> describe Sutpen ""the demon,"" 168 - has <br> been identified with Rosa and Shreve.)  [SOURCE: Father, Grandfather, Shreve]",6,NA,Plot,349,NA,Told,505
1881-01-01,"One evening after returning to Sutpen's, Charles <br> Etienne Saint-Valery Bon talks with Judith.  (Curiously, Mr. Compson uses the phrase to <br> describe Sutpen ""the demon,"" 168 - has <br> been identified with Rosa and Shreve.)  [SOURCE: Father, Grandfather, Shreve]",6,NA,Story,505,NA,Told,505
06-09-09,"Quentin recalls Mr. Compson reminding Quentin of <br> the letter Judith gave ""your grandmother,"" to <br> prove that ""there was love"" on Judith's <br> part (168).  [SOURCE: Narrator]",6,NA,Plot,350,NA,Narrated,564
06-09-09,"Quentin recalls Mr. Compson reminding Quentin of <br> the letter Judith gave ""your grandmother,"" to <br> prove that ""there was love"" on Judith's <br> part (168).  [SOURCE: Narrator]",6,NA,Story,564,NA,Narrated,564
13-01-10,"Quentin's thoughts about the two letters, Bon's <br> and his father's, and his memory of <br> the ""September twilight"" when he and his <br> father talked at home, are interjected into <br> the narrative of the meeting between Judith <br> and Charles Etienne Saint-Valery Bon (168).  [SOURCE: Narrator]",6,NA,Plot,351,NA,Narrated,597
13-01-10,"Quentin's thoughts about the two letters, Bon's <br> and his father's, and his memory of <br> the ""September twilight"" when he and his <br> father talked at home, are interjected into <br> the narrative of the meeting between Judith <br> and Charles Etienne Saint-Valery Bon (168).  [SOURCE: Narrator]",6,NA,Story,597,NA,Narrated,597
1881-01-01,"Judith tries to give Charles Etienne Saint-Valery <br> Bon a way out by advising him <br> to leave his wife and child with <br> Clytemnestra, or her, and go ""into the <br> North, the cities""; he refuses (168).  [SOURCE: Quentin, Father, Shreve]",6,NA,Plot,352,NA,Told,506
1881-01-01,"Judith tries to give Charles Etienne Saint-Valery <br> Bon a way out by advising him <br> to leave his wife and child with <br> Clytemnestra, or her, and go ""into the <br> North, the cities""; he refuses (168).  [SOURCE: Quentin, Father, Shreve]",6,NA,Story,506,NA,Told,506
1881-01-02,"Charles Etienne Saint-Valery Bon lives for ""four <br> years"" at Sutpen's, ""farming on shares a <br> portion of the Sutpen plantation"" (169).  [SOURCE: Father, Grandfather, Town]",6,NA,Plot,353,NA,Told,507
1881-01-02,"Charles Etienne Saint-Valery Bon lives for ""four <br> years"" at Sutpen's, ""farming on shares a <br> portion of the Sutpen plantation"" (169).  [SOURCE: Father, Grandfather, Town]",6,NA,Story,507,NA,Told,507
1881-01-02,"Very occasionally Charles Etienne Saint-Valery Bon comes <br> into Jefferson's ""negro store district"" to get <br> drunk; either his wife or General Compson, <br> or if he becomes violent, ""the town <br> officers"" take him away (170).  [SOURCE: Father, Grandfather]",6,NA,Plot,354,NA,Told,508
1881-01-02,"Very occasionally Charles Etienne Saint-Valery Bon comes <br> into Jefferson's ""negro store district"" to get <br> drunk; either his wife or General Compson, <br> or if he becomes violent, ""the town <br> officers"" take him away (170).  [SOURCE: Father, Grandfather]",6,NA,Story,508,NA,Told,508
1884-01-20,"Charles Etienne Saint-Valery Bon contracts ""yellow fever,"" <br> and Judith is nursing him in ""the <br> big house"" (170); General Compson rides out, <br> but Clytemnestra tells him they don't need <br> anything.  [SOURCE: Father, Grandfather]",6,NA,Plot,355,NA,Told,512
1884-01-20,"Charles Etienne Saint-Valery Bon contracts ""yellow fever,"" <br> and Judith is nursing him in ""the <br> big house"" (170); General Compson rides out, <br> but Clytemnestra tells him they don't need <br> anything.  [SOURCE: Father, Grandfather]",6,NA,Story,512,NA,Told,512
1884-02-12,"General Compson learns that both Judith and <br> Charles Etienne Saint-Valery Bon have died.  [SOURCE: Father, Grandfather]",6,NA,Plot,356,NA,Told,514
1884-02-12,"General Compson learns that both Judith and <br> Charles Etienne Saint-Valery Bon have died.  [SOURCE: Father, Grandfather]",6,NA,Story,514,NA,Told,514
13-01-10,"Remembering how he felt after hearing about <br> Judith's and Charles Etienne Saint-Valery Bon's deaths, <br> Quentin again thinks ""[he has thought and <br> heard] Too much"" (170).  [SOURCE: Narrator]",6,NA,Plot,357,NA,Narrated,598
13-01-10,"Remembering how he felt after hearing about <br> Judith's and Charles Etienne Saint-Valery Bon's deaths, <br> Quentin again thinks ""[he has thought and <br> heard] Too much"" (170).  [SOURCE: Narrator]",6,NA,Story,598,NA,Narrated,598
01-09-08,"Quentin remembers being in the Sutpen graveyard, <br> looking at Judith's tombstone on ""the opposite <br> side of the enclosure"" (170).  [SOURCE: Narrator]",6,NA,Plot,358,NA,Narrated,525
01-09-08,"Quentin remembers being in the Sutpen graveyard, <br> looking at Judith's tombstone on ""the opposite <br> side of the enclosure"" (170).  [SOURCE: Narrator]",6,NA,Story,525,NA,Narrated,525
1884-02-01,Quentin imagines Judith writing out the inscription <br> for her own tombstone as she lies <br> dying.  [SOURCE: Quentin],6,NA,Plot,359,NA,Narrated,513
1884-02-01,Quentin imagines Judith writing out the inscription <br> for her own tombstone as she lies <br> dying.  [SOURCE: Quentin],6,NA,Story,513,NA,Narrated,513
1896-01-01,"Clytemnestra brings the money that she has <br> ""scrimped and saved"" to General Compson to <br> finish paying for Charles Etienne Saint-Valery Bon's <br> tombstone (170).  [SOURCE: Quentin]",6,NA,Plot,360,NA,Narrated,518
1896-01-01,"Clytemnestra brings the money that she has <br> ""scrimped and saved"" to General Compson to <br> finish paying for Charles Etienne Saint-Valery Bon's <br> tombstone (170).  [SOURCE: Quentin]",6,NA,Story,518,NA,Narrated,518
01-09-08,Quentin reads the epitaph on Judith's tombstone. <br>  [SOURCE: Narrator],6,NA,Plot,361,NA,Narrated,526
01-09-08,Quentin reads the epitaph on Judith's tombstone. <br>  [SOURCE: Narrator],6,NA,Story,526,NA,Narrated,526
13-01-10,"Quentin thinks he has had to listen <br> ""to too much,"" in a passage that <br> conflates his father's voice and Shreve's, and <br> the 1908 trip to the graveyard at <br> Sutpen's with being in his dorm room <br> in 1910.  [SOURCE: Narrator]",6,NA,Plot,362,NA,NarratedConsciousness,599
13-01-10,"Quentin thinks he has had to listen <br> ""to too much,"" in a passage that <br> conflates his father's voice and Shreve's, and <br> the 1908 trip to the graveyard at <br> Sutpen's with being in his dorm room <br> in 1910.  [SOURCE: Narrator]",6,NA,Story,599,NA,NarratedConsciousness,599
1884-02-15,"After rephrasing his assertion about women and <br> romance, Mr. Compson tells Quentin that it <br> was Rosa who ordered Judith's tombstone.  [SOURCE: Father]",6,NA,Plot,363,NA,Told,515
1884-02-15,"After rephrasing his assertion about women and <br> romance, Mr. Compson tells Quentin that it <br> was Rosa who ordered Judith's tombstone.  [SOURCE: Father]",6,NA,Story,515,NA,Told,515
1866-07-01,"Mr. Compson describes Rosa's life after she <br> returns to town, from the perspective of <br> Judge Benbow, who has commissioned himself to <br> be a kind of guardian.  [SOURCE: Father]",6,NA,Plot,364,NA,Told,447
1866-07-01,"Mr. Compson describes Rosa's life after she <br> returns to town, from the perspective of <br> Judge Benbow, who has commissioned himself to <br> be a kind of guardian.  [SOURCE: Father]",6,NA,Story,447,NA,Told,447
1866-07-01,"As an ironic formality, Judge Benbow kept <br> track of his work for Coldfield's ""Estate,"" <br> work which consisted mainly of betting on <br> horse races (172).  [SOURCE: Father]",6,NA,Plot,365,NA,Told,448
1866-07-01,"As an ironic formality, Judge Benbow kept <br> track of his work for Coldfield's ""Estate,"" <br> work which consisted mainly of betting on <br> horse races (172).  [SOURCE: Father]",6,NA,Story,448,NA,Told,448
13-01-10,"Apparently Shreve interrupts Quentin's memory about visiting <br> the graves in 1908 to note that <br> Quentin ""knew it all already"" (172); at <br> least, it's not clear who else besides <br> Shreve could refer to ""what your father <br> was saying"" (172).  [SOURCE: Ambiguous]",6,NA,Plot,366,NA,Narrated,600
13-01-10,"Apparently Shreve interrupts Quentin's memory about visiting <br> the graves in 1908 to note that <br> Quentin ""knew it all already"" (172); at <br> least, it's not clear who else besides <br> Shreve could refer to ""what your father <br> was saying"" (172).  [SOURCE: Ambiguous]",6,NA,Story,600,NA,Narrated,600
01-01-00,"Someone, possibly Shreve, reminds Quentin of the <br> time when he and ""four or five <br> other boys"" went on a dare out <br> to the old Sutpen house.  [SOURCE: Ambiguous]",6,NA,Plot,367,NA,Told,519
01-01-00,"Someone, possibly Shreve, reminds Quentin of the <br> time when he and ""four or five <br> other boys"" went on a dare out <br> to the old Sutpen house.  [SOURCE: Ambiguous]",6,NA,Story,519,NA,Told,519
1895-01-01,"One night ""twenty-six years"" after the Sutpen <br> house was empty, ""a wagon full of <br> strangers"" tries to spend the night there <br> but drive away quickly after ""something happened"" <br> (172).  [SOURCE: Ambiguous]",6,NA,Plot,368,NA,Told,517
1895-01-01,"One night ""twenty-six years"" after the Sutpen <br> house was empty, ""a wagon full of <br> strangers"" tries to spend the night there <br> but drive away quickly after ""something happened"" <br> (172).  [SOURCE: Ambiguous]",6,NA,Story,517,NA,Told,517
01-09-08,"Someone, possibly Shreve, describes the scene in <br> the graveyard when Mr. Compson teases Luster <br> about being afraid of Sutpen's ghost.  [SOURCE: Ambiguous]",6,NA,Plot,369,NA,Narrated,527
01-09-08,"Someone, possibly Shreve, describes the scene in <br> the graveyard when Mr. Compson teases Luster <br> about being afraid of Sutpen's ghost.  [SOURCE: Ambiguous]",6,NA,Story,527,NA,Narrated,527
01-01-00,"Someone, possibly Shreve, reminds Quentin of ""that <br> day"" when he, Luster and a few <br> other boys saw Clytemnestra in the old <br> slave quarters at Sutpen's (174).  [SOURCE: Ambiguous]",6,NA,Plot,370,NA,Told,520
01-01-00,"Someone, possibly Shreve, reminds Quentin of ""that <br> day"" when he, Luster and a few <br> other boys saw Clytemnestra in the old <br> slave quarters at Sutpen's (174).  [SOURCE: Ambiguous]",6,NA,Story,520,NA,Told,520
01-09-08,Shreve reminds Quentin of what Luster had <br> said about Jim Bond.  [SOURCE: Shreve],6,NA,Plot,371,NA,Told,528
01-09-08,Shreve reminds Quentin of what Luster had <br> said about Jim Bond.  [SOURCE: Shreve],6,NA,Story,528,NA,Told,528
1882-01-01,"Shreve sums up Bond's life ""in that <br> cabin behind the haunted house"" over ""twenty-six <br> years"" (174).  [SOURCE: Shreve]",6,NA,Plot,372,NA,Told,511
1882-01-01,"Shreve sums up Bond's life ""in that <br> cabin behind the haunted house"" over ""twenty-six <br> years"" (174).  [SOURCE: Shreve]",6,NA,Story,511,NA,Told,511
06-09-09,"Shreve reminds Quentin of what Rosa said <br> about ""someone hiding out there"" at Sutpen's <br> (175).  [SOURCE: Shreve]",6,NA,Plot,373,NA,Told,550
06-09-09,"Shreve reminds Quentin of what Rosa said <br> about ""someone hiding out there"" at Sutpen's <br> (175).  [SOURCE: Shreve]",6,NA,Story,550,NA,Told,550
06-09-09,"The chapter ends with Shreve referring to <br> the nighttime trip that Quentin and Rosa <br> made to the Sutpen place, but stops <br> before reaching the discovery they made.  [SOURCE: Shreve]",6,NA,Plot,374,NA,Told,574
06-09-09,"The chapter ends with Shreve referring to <br> the nighttime trip that Quentin and Rosa <br> made to the Sutpen place, but stops <br> before reaching the discovery they made.  [SOURCE: Shreve]",6,NA,Story,574,NA,Told,574
13-01-10,The chapter begins by re-setting the scene <br> in the Harvard dorm room.  [SOURCE: Narrator],7,NA,Plot,375,NA,Narrated,601
13-01-10,The chapter begins by re-setting the scene <br> in the Harvard dorm room.  [SOURCE: Narrator],7,NA,Story,601,NA,Narrated,601
1834-06-01,"Quentin begins Sutpen's own version of his <br> story by mentioning the time ""the architect"" <br> tried to run away (177).  [SOURCE: Grandfather, Quentin]",7,Sutpen Grandfather Compson,Plot,376,"""top left""",Told,71
1834-06-01,"Quentin begins Sutpen's own version of his <br> story by mentioning the time ""the architect"" <br> tried to run away (177).  [SOURCE: Grandfather, Quentin]",7,Sutpen Grandfather Compson,Story,71,"""top right""",Told,71
13-01-10,"Shreve interrupts Quentin's story-telling, as he will <br> do a number of times in this <br> chapter; the narrator describes his appearance, bare-chested <br> at the table.  [SOURCE: Narrator]",7,NA,Plot,377,NA,Narrated,602
13-01-10,"Shreve interrupts Quentin's story-telling, as he will <br> do a number of times in this <br> chapter; the narrator describes his appearance, bare-chested <br> at the table.  [SOURCE: Narrator]",7,NA,Story,602,NA,Narrated,602
1834-06-01,"Quentin resumes his story-telling, anticipating the end <br> of the pursuit for the escaped architect. <br>  [SOURCE: Grandfather, Quentin]",7,NA,Plot,378,NA,Told,73
1834-06-01,"Quentin resumes his story-telling, anticipating the end <br> of the pursuit for the escaped architect. <br>  [SOURCE: Grandfather, Quentin]",7,NA,Story,73,NA,Told,73
13-01-10,"Shreve again interrupts, speculating on why the <br> architect ran away; Quentin does not reply, <br> sitting before the letter from his father. <br>  [SOURCE: Narrator]",7,NA,Plot,379,NA,Narrated,603
13-01-10,"Shreve again interrupts, speculating on why the <br> architect ran away; Quentin does not reply, <br> sitting before the letter from his father. <br>  [SOURCE: Narrator]",7,NA,Story,603,NA,Narrated,603
1834-06-01,"When Sutpen discovers the architect has fled, <br> he makes plans to hunt him.  [SOURCE: Grandfather, Quentin]",7,NA,Plot,380,NA,Told,72
1834-06-01,"When Sutpen discovers the architect has fled, <br> he makes plans to hunt him.  [SOURCE: Grandfather, Quentin]",7,NA,Story,72,NA,Told,72
1834-06-02,"Men bring champagne, whiskey and dogs as <br> they prepare to help Sutpen hunt the <br> runaway architect.  [SOURCE: Grandfather, Quentin]",7,NA,Plot,381,NA,Told,74
1834-06-02,"Men bring champagne, whiskey and dogs as <br> they prepare to help Sutpen hunt the <br> runaway architect.  [SOURCE: Grandfather, Quentin]",7,NA,Story,74,NA,Told,74
1834-06-03,"The hunt for the escaped architect begins, <br> with Sutpen and General Compson riding in <br> company.  [SOURCE: Grandfather, Quentin]",7,NA,Plot,382,NA,Told,75
1834-06-03,"The hunt for the escaped architect begins, <br> with Sutpen and General Compson riding in <br> company.  [SOURCE: Grandfather, Quentin]",7,NA,Story,75,NA,Told,75
1820-03-01,"Sutpen begins telling Grandfather his story, which <br> Quentin introduces with the idea of ""innocence"" <br> (178).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,383,NA,Told,12
1820-03-01,"Sutpen begins telling Grandfather his story, which <br> Quentin introduces with the idea of ""innocence"" <br> (178).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,12,NA,Told,12
13-01-10,Shreve interrupts Quentin to remind him that <br> before the Civil War the state of <br> West Virginia did not exist.  [SOURCE: Narrator],7,NA,Plot,384,NA,Narrated,604
13-01-10,Shreve interrupts Quentin to remind him that <br> before the Civil War the state of <br> West Virginia did not exist.  [SOURCE: Narrator],7,NA,Story,604,NA,Narrated,604
1808-01-01,"Growing up in the mountains, Sutpen knew <br> nothing about slavery or class differences; in <br> the mountains ""the land belongs to anybody <br> and everybody"" (179).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Sutpen born,Plot,385,"""bottom left""",Told,2
1808-01-01,"Growing up in the mountains, Sutpen knew <br> nothing about slavery or class differences; in <br> the mountains ""the land belongs to anybody <br> and everybody"" (179).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Sutpen born,Story,2,"""bottom right""",Told,2
1817-01-01,"The narrative of the Sutpen family's migration <br> back to the low country begins.    [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,386,NA,Narrated,5
1817-01-01,"The narrative of the Sutpen family's migration <br> back to the low country begins.    [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,5,NA,Narrated,5
1730-01-01,"Parenthetically the narrative notes the arrival of <br> ""the first Sutpen"" in the new world; <br> that he comes to Jamestown from ""the <br> Old Bailey"" suggests clearly that he is <br> one of the convicts whom the British <br> empire forced to emigrate to supply their <br> colonies with settlers (180) [SOURCE: Sutpen]",7,NA,Plot,387,NA,Narrated,1
1730-01-01,"Parenthetically the narrative notes the arrival of <br> ""the first Sutpen"" in the new world; <br> that he comes to Jamestown from ""the <br> Old Bailey"" suggests clearly that he is <br> one of the convicts whom the British <br> empire forced to emigrate to supply their <br> colonies with settlers (180) [SOURCE: Sutpen]",7,NA,Story,1,NA,Narrated,1
1817-01-01,"The trip the Sutpen family makes from <br> the mountains to ""the slack lowlands"" of <br> Virginia is described as a ""fall"" (180). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,388,NA,Told,6
1817-01-01,"The trip the Sutpen family makes from <br> the mountains to ""the slack lowlands"" of <br> Virginia is described as a ""fall"" (180). <br>  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,6,NA,Told,6
1817-01-01,"Sutpen doesn't know why his father decided <br> to move; he describes the ""morning"" when <br> their journey started (181).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,389,NA,Told,3
1817-01-01,"Sutpen doesn't know why his father decided <br> to move; he describes the ""morning"" when <br> their journey started (181).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,3,NA,Told,3
1817-01-02,"The journey through Virginia takes a long <br> time.  On the way, the father is repeatedly <br> drunk, one of Sutpen's sisters gives birth, <br> and Thomas sees his first Negro; when <br> they reach the flat country, he ""got <br> it"": he discovers the ""difference"" between races <br> and classes (183).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,390,NA,Told,4
1817-01-02,"The journey through Virginia takes a long <br> time.  On the way, the father is repeatedly <br> drunk, one of Sutpen's sisters gives birth, <br> and Thomas sees his first Negro; when <br> they reach the flat country, he ""got <br> it"": he discovers the ""difference"" between races <br> and classes (183).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,4,NA,Told,4
1818-01-01,"Disoriented both physically and psychologically, Sutpen struggles <br> to understand the racial and socio-economic patterns <br> of the slave society he has fallen <br> into.   [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,391,NA,Told,7
1818-01-01,"Disoriented both physically and psychologically, Sutpen struggles <br> to understand the racial and socio-economic patterns <br> of the slave society he has fallen <br> into.   [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,7,NA,Told,7
1818-01-02,"Sutpen secretly watches the planter for whom <br> his father works in a hammock, being <br> waited on by a slave wearing ""better <br> clothes than he or his father and <br> sisters had ever owned"" (184).  He watches without envy, and innocently.  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,392,NA,Told,8
1818-01-02,"Sutpen secretly watches the planter for whom <br> his father works in a hammock, being <br> waited on by a slave wearing ""better <br> clothes than he or his father and <br> sisters had ever owned"" (184).  He watches without envy, and innocently.  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Story,8,NA,Told,8
1820-03-01,"The day Sutpen is sent to ""the <br> big house"" with a ""message,"" but is <br> turned away from the front door by <br> a slave (185).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Sutpen Pettibone,Plot,393,"""middle left""",Told,13
1820-03-01,"The day Sutpen is sent to ""the <br> big house"" with a ""message,"" but is <br> turned away from the front door by <br> a slave (185).  [SOURCE: Sutpen, Grandfather, Quentin]",7,Sutpen Pettibone,Story,13,"""middle right""",Told,13
1818-01-01,"While the enslaved butler bars the door <br> to him, Sutpen thinks back over ""the <br> two years"" he has been in the <br> Tidewater; he remembers representative moments of conflict <br> and contempt between upper- and lower-class whites, <br> and lower-class whites and slaves (186).  [SOURCE: Sutpen, Grandfather, Quentin]",7,NA,Plot,394,NA,Told,9
